What is the main use for the medication abrocitinib?,"Abrocitinib is primarily used to treat moderate to severe atopic dermatitis (eczema) in adults when other therapies are ineffective, acting as an oral Janus kinase (JAK) inhibitor to reduce inflammation and itching.",atopic dermatitis,"dermatitis, atopic",indication,abrocitinib,abrocitinib,Verified,Correct relation.
"If a patient has sparganosis, what drug is usually prescribed?","The drug typically prescribed for sparganosis is **praziquantel**. It is effective against the larval form of the tapeworm causing the infection. In some cases, surgical removal may be considered if the parasite is localized. Dosage and treatment duration depend on severity and physician assessment.",sparganosis,sparganosis,indication,praziquantel,praziquantel,Verified,Correct relation.
A friend told me rufinamide is good for multidrug-resistant tuberculosis. Should I ask my doctor about it?,"Rufinamide is an anticonvulsant medication approved for epilepsy (e.g., Lennox-Gastaut syndrome) and is **not** indicated or evidence-based for treating tuberculosis, including multidrug-resistant TB (MDR-TB). MDR-TB requires specific second-line antibiotics like fluoroquinolones, injectables, or newer agents (e.g., bedaquiline) under a physician’s guidance. **Do not use rufinamide for TB without consulting a healthcare provider**, as improper treatment can worsen resistance. Inform your doctor about this recommendation and follow their prescribed regimen.",lennox-gastaut syndrome,lennox-gastaut syndrome,indication,rufinamide,rufinamide,Verified,Correct relation.
A friend told me rufinamide is good for multidrug-resistant tuberculosis. Should I ask my doctor about it?,"Rufinamide is an anticonvulsant medication approved for epilepsy (e.g., Lennox-Gastaut syndrome) and is **not** indicated or evidence-based for treating tuberculosis, including multidrug-resistant TB (MDR-TB). MDR-TB requires specific second-line antibiotics like fluoroquinolones, injectables, or newer agents (e.g., bedaquiline) under a physician’s guidance. **Do not use rufinamide for TB without consulting a healthcare provider**, as improper treatment can worsen resistance. Inform your doctor about this recommendation and follow their prescribed regimen.",multidrug-resistant tuberculosis,multidrug-resistant tuberculosis,not indication,rufinamide,rufinamide,Hallucination,No edge between 'multidrug-resistant tuberculosis' and 'rufinamide'.
A friend told me rufinamide is good for multidrug-resistant tuberculosis. Should I ask my doctor about it?,"Rufinamide is an anticonvulsant medication approved for epilepsy (e.g., Lennox-Gastaut syndrome) and is **not** indicated or evidence-based for treating tuberculosis, including multidrug-resistant TB (MDR-TB). MDR-TB requires specific second-line antibiotics like fluoroquinolones, injectables, or newer agents (e.g., bedaquiline) under a physician’s guidance. **Do not use rufinamide for TB without consulting a healthcare provider**, as improper treatment can worsen resistance. Inform your doctor about this recommendation and follow their prescribed regimen.",multidrug-resistant tuberculosis,multidrug-resistant tuberculosis,indication,fluoroquinolones,,Unverifiable,Drug 'fluoroquinolones' not found in dataset.
A friend told me rufinamide is good for multidrug-resistant tuberculosis. Should I ask my doctor about it?,"Rufinamide is an anticonvulsant medication approved for epilepsy (e.g., Lennox-Gastaut syndrome) and is **not** indicated or evidence-based for treating tuberculosis, including multidrug-resistant TB (MDR-TB). MDR-TB requires specific second-line antibiotics like fluoroquinolones, injectables, or newer agents (e.g., bedaquiline) under a physician’s guidance. **Do not use rufinamide for TB without consulting a healthcare provider**, as improper treatment can worsen resistance. Inform your doctor about this recommendation and follow their prescribed regimen.",multidrug-resistant tuberculosis,multidrug-resistant tuberculosis,indication,bedaquiline,bedaquiline,Verified,Correct relation.
A patient with ulcerative colitis (disease) is intolerant to ibuprofen. What other options are available?,"For a patient with ulcerative colitis intolerant to ibuprofen, consider the following alternatives:  
1. **Anti-inflammatory treatments** (specific to UC):  
   - **Aminosalicylates** (e.g., mesalamine, balsalazide).  
   - **Corticosteroids** (e.g., prednisone, budesonide for flares).  
   - **Biologics** (e.g., infliximab, adalimumab, vedolizumab).  
   - **Immunomodulators** (e.g., azathioprine for long-term remission).  

2. **Pain management**: Use **acetaminophen** (Tylenol) instead of NSAIDs for pain relief, as NSAIDs may worsen colitis.  

Consult a gastroenterologist to tailor treatment to disease severity and location.",ulcerative colitis,,contraindication,ibuprofen,,Unverifiable,Disease 'ulcerative colitis' not found in dataset.
A patient with ulcerative colitis (disease) is intolerant to ibuprofen. What other options are available?,"For a patient with ulcerative colitis intolerant to ibuprofen, consider the following alternatives:  
1. **Anti-inflammatory treatments** (specific to UC):  
   - **Aminosalicylates** (e.g., mesalamine, balsalazide).  
   - **Corticosteroids** (e.g., prednisone, budesonide for flares).  
   - **Biologics** (e.g., infliximab, adalimumab, vedolizumab).  
   - **Immunomodulators** (e.g., azathioprine for long-term remission).  

2. **Pain management**: Use **acetaminophen** (Tylenol) instead of NSAIDs for pain relief, as NSAIDs may worsen colitis.  

Consult a gastroenterologist to tailor treatment to disease severity and location.",ulcerative colitis,,not indication,acetaminophen,,Unverifiable,Disease 'ulcerative colitis' not found in dataset.
A patient with ulcerative colitis (disease) is intolerant to ibuprofen. What other options are available?,"For a patient with ulcerative colitis intolerant to ibuprofen, consider the following alternatives:  
1. **Anti-inflammatory treatments** (specific to UC):  
   - **Aminosalicylates** (e.g., mesalamine, balsalazide).  
   - **Corticosteroids** (e.g., prednisone, budesonide for flares).  
   - **Biologics** (e.g., infliximab, adalimumab, vedolizumab).  
   - **Immunomodulators** (e.g., azathioprine for long-term remission).  

2. **Pain management**: Use **acetaminophen** (Tylenol) instead of NSAIDs for pain relief, as NSAIDs may worsen colitis.  

Consult a gastroenterologist to tailor treatment to disease severity and location.",ulcerative colitis,,indication,mesalamine,,Unverifiable,Disease 'ulcerative colitis' not found in dataset.
A patient with ulcerative colitis (disease) is intolerant to ibuprofen. What other options are available?,"For a patient with ulcerative colitis intolerant to ibuprofen, consider the following alternatives:  
1. **Anti-inflammatory treatments** (specific to UC):  
   - **Aminosalicylates** (e.g., mesalamine, balsalazide).  
   - **Corticosteroids** (e.g., prednisone, budesonide for flares).  
   - **Biologics** (e.g., infliximab, adalimumab, vedolizumab).  
   - **Immunomodulators** (e.g., azathioprine for long-term remission).  

2. **Pain management**: Use **acetaminophen** (Tylenol) instead of NSAIDs for pain relief, as NSAIDs may worsen colitis.  

Consult a gastroenterologist to tailor treatment to disease severity and location.",ulcerative colitis,,indication,balsalazide,,Unverifiable,Disease 'ulcerative colitis' not found in dataset.
A patient with ulcerative colitis (disease) is intolerant to ibuprofen. What other options are available?,"For a patient with ulcerative colitis intolerant to ibuprofen, consider the following alternatives:  
1. **Anti-inflammatory treatments** (specific to UC):  
   - **Aminosalicylates** (e.g., mesalamine, balsalazide).  
   - **Corticosteroids** (e.g., prednisone, budesonide for flares).  
   - **Biologics** (e.g., infliximab, adalimumab, vedolizumab).  
   - **Immunomodulators** (e.g., azathioprine for long-term remission).  

2. **Pain management**: Use **acetaminophen** (Tylenol) instead of NSAIDs for pain relief, as NSAIDs may worsen colitis.  

Consult a gastroenterologist to tailor treatment to disease severity and location.",ulcerative colitis,,indication,prednisone,,Unverifiable,Disease 'ulcerative colitis' not found in dataset.
A patient with ulcerative colitis (disease) is intolerant to ibuprofen. What other options are available?,"For a patient with ulcerative colitis intolerant to ibuprofen, consider the following alternatives:  
1. **Anti-inflammatory treatments** (specific to UC):  
   - **Aminosalicylates** (e.g., mesalamine, balsalazide).  
   - **Corticosteroids** (e.g., prednisone, budesonide for flares).  
   - **Biologics** (e.g., infliximab, adalimumab, vedolizumab).  
   - **Immunomodulators** (e.g., azathioprine for long-term remission).  

2. **Pain management**: Use **acetaminophen** (Tylenol) instead of NSAIDs for pain relief, as NSAIDs may worsen colitis.  

Consult a gastroenterologist to tailor treatment to disease severity and location.",ulcerative colitis,,indication,budesonide,,Unverifiable,Disease 'ulcerative colitis' not found in dataset.
A patient with ulcerative colitis (disease) is intolerant to ibuprofen. What other options are available?,"For a patient with ulcerative colitis intolerant to ibuprofen, consider the following alternatives:  
1. **Anti-inflammatory treatments** (specific to UC):  
   - **Aminosalicylates** (e.g., mesalamine, balsalazide).  
   - **Corticosteroids** (e.g., prednisone, budesonide for flares).  
   - **Biologics** (e.g., infliximab, adalimumab, vedolizumab).  
   - **Immunomodulators** (e.g., azathioprine for long-term remission).  

2. **Pain management**: Use **acetaminophen** (Tylenol) instead of NSAIDs for pain relief, as NSAIDs may worsen colitis.  

Consult a gastroenterologist to tailor treatment to disease severity and location.",ulcerative colitis,,indication,infliximab,,Unverifiable,Disease 'ulcerative colitis' not found in dataset.
A patient with ulcerative colitis (disease) is intolerant to ibuprofen. What other options are available?,"For a patient with ulcerative colitis intolerant to ibuprofen, consider the following alternatives:  
1. **Anti-inflammatory treatments** (specific to UC):  
   - **Aminosalicylates** (e.g., mesalamine, balsalazide).  
   - **Corticosteroids** (e.g., prednisone, budesonide for flares).  
   - **Biologics** (e.g., infliximab, adalimumab, vedolizumab).  
   - **Immunomodulators** (e.g., azathioprine for long-term remission).  

2. **Pain management**: Use **acetaminophen** (Tylenol) instead of NSAIDs for pain relief, as NSAIDs may worsen colitis.  

Consult a gastroenterologist to tailor treatment to disease severity and location.",ulcerative colitis,,indication,adalimumab,,Unverifiable,Disease 'ulcerative colitis' not found in dataset.
A patient with ulcerative colitis (disease) is intolerant to ibuprofen. What other options are available?,"For a patient with ulcerative colitis intolerant to ibuprofen, consider the following alternatives:  
1. **Anti-inflammatory treatments** (specific to UC):  
   - **Aminosalicylates** (e.g., mesalamine, balsalazide).  
   - **Corticosteroids** (e.g., prednisone, budesonide for flares).  
   - **Biologics** (e.g., infliximab, adalimumab, vedolizumab).  
   - **Immunomodulators** (e.g., azathioprine for long-term remission).  

2. **Pain management**: Use **acetaminophen** (Tylenol) instead of NSAIDs for pain relief, as NSAIDs may worsen colitis.  

Consult a gastroenterologist to tailor treatment to disease severity and location.",ulcerative colitis,,indication,vedolizumab,,Unverifiable,Disease 'ulcerative colitis' not found in dataset.
A patient with ulcerative colitis (disease) is intolerant to ibuprofen. What other options are available?,"For a patient with ulcerative colitis intolerant to ibuprofen, consider the following alternatives:  
1. **Anti-inflammatory treatments** (specific to UC):  
   - **Aminosalicylates** (e.g., mesalamine, balsalazide).  
   - **Corticosteroids** (e.g., prednisone, budesonide for flares).  
   - **Biologics** (e.g., infliximab, adalimumab, vedolizumab).  
   - **Immunomodulators** (e.g., azathioprine for long-term remission).  

2. **Pain management**: Use **acetaminophen** (Tylenol) instead of NSAIDs for pain relief, as NSAIDs may worsen colitis.  

Consult a gastroenterologist to tailor treatment to disease severity and location.",ulcerative colitis,,indication,azathioprine,,Unverifiable,Disease 'ulcerative colitis' not found in dataset.
What is the main use for the medication metisazone?,"Metisazone is an anticonvulsant primarily used in veterinary medicine to control seizures in animals, such as horses and cattle. It is not typically prescribed for human use.",seizure,,indication,metisazone,,Unverifiable,Disease 'seizure' not found in dataset.
What is a common medication used to treat otitis externa?,"A common medication for otitis externa is **ciprofloxacin ear drops**, often combined with **hydrocortisone** (e.g., *Ciprodex*) to reduce inflammation. Alternative options include **ofloxacin** or **neomycin/polymyxin B** preparations. Always follow a healthcare provider's guidance for proper use.",otitis externa,otitis externa,indication,ciprofloxacin,ciprofloxacin,Verified,Correct relation.
What is a common medication used to treat otitis externa?,"A common medication for otitis externa is **ciprofloxacin ear drops**, often combined with **hydrocortisone** (e.g., *Ciprodex*) to reduce inflammation. Alternative options include **ofloxacin** or **neomycin/polymyxin B** preparations. Always follow a healthcare provider's guidance for proper use.",otitis externa,otitis externa,indication,hydrocortisone,hydrocortisone,Verified,Correct relation.
What is a common medication used to treat otitis externa?,"A common medication for otitis externa is **ciprofloxacin ear drops**, often combined with **hydrocortisone** (e.g., *Ciprodex*) to reduce inflammation. Alternative options include **ofloxacin** or **neomycin/polymyxin B** preparations. Always follow a healthcare provider's guidance for proper use.",otitis externa,otitis externa,indication,ofloxacin,ofloxacin,Verified,Correct relation.
What is a common medication used to treat otitis externa?,"A common medication for otitis externa is **ciprofloxacin ear drops**, often combined with **hydrocortisone** (e.g., *Ciprodex*) to reduce inflammation. Alternative options include **ofloxacin** or **neomycin/polymyxin B** preparations. Always follow a healthcare provider's guidance for proper use.",otitis externa,otitis externa,indication,neomycin,bleomycin,Hallucination,No edge between 'otitis externa' and 'bleomycin'.
What is a common medication used to treat otitis externa?,"A common medication for otitis externa is **ciprofloxacin ear drops**, often combined with **hydrocortisone** (e.g., *Ciprodex*) to reduce inflammation. Alternative options include **ofloxacin** or **neomycin/polymyxin B** preparations. Always follow a healthcare provider's guidance for proper use.",otitis externa,otitis externa,indication,polymyxin b,polymyxin b,Hallucination,No edge between 'otitis externa' and 'polymyxin b'.
I saw that heparin is a treatment for myocardial infarction (disease). Is this correct?,"Yes, **heparin** is used as part of treatment for myocardial infarction (MI), particularly in **unstable angina** or **STEMI (ST-segment elevation MI)** when percutaneous coronary intervention (PCI) is delayed. It acts as an anticoagulant to prevent clot growth and further blockage. However, **reperfusion therapies** like PCI or fibrinolytics are the primary treatments for MI. Heparin is often combined with other medications (e.g., P2Y12 inhibitors, antiplatelet agents) in an integrated approach. Always follow medical protocols under a healthcare provider's guidance.",myocardial infarction,myocardial infarction,indication,heparin,heparin,Relation Mismatch,"Expected 'off-label use', got 'indication'."
I saw that heparin is a treatment for myocardial infarction (disease). Is this correct?,"Yes, **heparin** is used as part of treatment for myocardial infarction (MI), particularly in **unstable angina** or **STEMI (ST-segment elevation MI)** when percutaneous coronary intervention (PCI) is delayed. It acts as an anticoagulant to prevent clot growth and further blockage. However, **reperfusion therapies** like PCI or fibrinolytics are the primary treatments for MI. Heparin is often combined with other medications (e.g., P2Y12 inhibitors, antiplatelet agents) in an integrated approach. Always follow medical protocols under a healthcare provider's guidance.",unstable angina,unstable angina,indication,heparin,heparin,Hallucination,No edge between 'unstable angina' and 'heparin'.
I saw that heparin is a treatment for myocardial infarction (disease). Is this correct?,"Yes, **heparin** is used as part of treatment for myocardial infarction (MI), particularly in **unstable angina** or **STEMI (ST-segment elevation MI)** when percutaneous coronary intervention (PCI) is delayed. It acts as an anticoagulant to prevent clot growth and further blockage. However, **reperfusion therapies** like PCI or fibrinolytics are the primary treatments for MI. Heparin is often combined with other medications (e.g., P2Y12 inhibitors, antiplatelet agents) in an integrated approach. Always follow medical protocols under a healthcare provider's guidance.",st-elevation myocardial infarction,st-elevation myocardial infarction,indication,heparin,heparin,Hallucination,No edge between 'st-elevation myocardial infarction' and 'heparin'.
What pharmacological treatment is indicated for bruxism (disease)?,"Pharmacological treatment for bruxism is typically adjunctive and may include:
- **Muscle relaxants** (e.g., cyclobenzaprine)  
- **Anxiolytics** (e.g., clonazepam) for sleep-related bruxism, though use is limited due to sedation and dependency risks  
- **Anticonvulsants** (e.g., gabapentin, pregabalin) in some cases  
- **Botulinum toxin (Botox)** injections into masticatory muscles to reduce excessive contractions  

**Note:** Non-pharmacological approaches (e.g., occlusal guards, stress management) are first-line. Medications address symptoms or comorbidities (e.g., anxiety) and may carry significant side effects. Always consult a healthcare provider for personalized care.",bruxism,,indication,cyclobenzaprine,,Unverifiable,Disease 'bruxism' not found in dataset.
What pharmacological treatment is indicated for bruxism (disease)?,"Pharmacological treatment for bruxism is typically adjunctive and may include:
- **Muscle relaxants** (e.g., cyclobenzaprine)  
- **Anxiolytics** (e.g., clonazepam) for sleep-related bruxism, though use is limited due to sedation and dependency risks  
- **Anticonvulsants** (e.g., gabapentin, pregabalin) in some cases  
- **Botulinum toxin (Botox)** injections into masticatory muscles to reduce excessive contractions  

**Note:** Non-pharmacological approaches (e.g., occlusal guards, stress management) are first-line. Medications address symptoms or comorbidities (e.g., anxiety) and may carry significant side effects. Always consult a healthcare provider for personalized care.",bruxism,,indication,clonazepam,,Unverifiable,Disease 'bruxism' not found in dataset.
What pharmacological treatment is indicated for bruxism (disease)?,"Pharmacological treatment for bruxism is typically adjunctive and may include:
- **Muscle relaxants** (e.g., cyclobenzaprine)  
- **Anxiolytics** (e.g., clonazepam) for sleep-related bruxism, though use is limited due to sedation and dependency risks  
- **Anticonvulsants** (e.g., gabapentin, pregabalin) in some cases  
- **Botulinum toxin (Botox)** injections into masticatory muscles to reduce excessive contractions  

**Note:** Non-pharmacological approaches (e.g., occlusal guards, stress management) are first-line. Medications address symptoms or comorbidities (e.g., anxiety) and may carry significant side effects. Always consult a healthcare provider for personalized care.",bruxism,,indication,gabapentin,,Unverifiable,Disease 'bruxism' not found in dataset.
What pharmacological treatment is indicated for bruxism (disease)?,"Pharmacological treatment for bruxism is typically adjunctive and may include:
- **Muscle relaxants** (e.g., cyclobenzaprine)  
- **Anxiolytics** (e.g., clonazepam) for sleep-related bruxism, though use is limited due to sedation and dependency risks  
- **Anticonvulsants** (e.g., gabapentin, pregabalin) in some cases  
- **Botulinum toxin (Botox)** injections into masticatory muscles to reduce excessive contractions  

**Note:** Non-pharmacological approaches (e.g., occlusal guards, stress management) are first-line. Medications address symptoms or comorbidities (e.g., anxiety) and may carry significant side effects. Always consult a healthcare provider for personalized care.",bruxism,,indication,pregabalin,,Unverifiable,Disease 'bruxism' not found in dataset.
What pharmacological treatment is indicated for bruxism (disease)?,"Pharmacological treatment for bruxism is typically adjunctive and may include:
- **Muscle relaxants** (e.g., cyclobenzaprine)  
- **Anxiolytics** (e.g., clonazepam) for sleep-related bruxism, though use is limited due to sedation and dependency risks  
- **Anticonvulsants** (e.g., gabapentin, pregabalin) in some cases  
- **Botulinum toxin (Botox)** injections into masticatory muscles to reduce excessive contractions  

**Note:** Non-pharmacological approaches (e.g., occlusal guards, stress management) are first-line. Medications address symptoms or comorbidities (e.g., anxiety) and may carry significant side effects. Always consult a healthcare provider for personalized care.",bruxism,,indication,botulinum toxin,,Unverifiable,Disease 'bruxism' not found in dataset.
My doctor mentioned doxylamine for papillary conjunctivitis. Is that a recognized use?,"Doxylamine is not a standard or recognized treatment for **papillary conjunctivitis (PC)**. PC typically responds to **mast cell stabilizers/antihistamines** (e.g., olopatadine, ketotifen) or **low-dose corticosteroid drops**, depending on severity. Oral antihistamines like doxylamine may occasionally be used in allergic cases for systemic symptom control, but are off-label and not first-line. Consult your doctor to clarify their intended approach.",papillary conjunctivitis,papillary conjunctivitis,not indication,doxylamine,doxylamine,Relation Mismatch,"Expected 'indication', got 'not indication'."
My doctor mentioned doxylamine for papillary conjunctivitis. Is that a recognized use?,"Doxylamine is not a standard or recognized treatment for **papillary conjunctivitis (PC)**. PC typically responds to **mast cell stabilizers/antihistamines** (e.g., olopatadine, ketotifen) or **low-dose corticosteroid drops**, depending on severity. Oral antihistamines like doxylamine may occasionally be used in allergic cases for systemic symptom control, but are off-label and not first-line. Consult your doctor to clarify their intended approach.",papillary conjunctivitis,papillary conjunctivitis,off label use,doxylamine,doxylamine,Relation Mismatch,"Expected 'indication', got 'off label use'."
My doctor mentioned doxylamine for papillary conjunctivitis. Is that a recognized use?,"Doxylamine is not a standard or recognized treatment for **papillary conjunctivitis (PC)**. PC typically responds to **mast cell stabilizers/antihistamines** (e.g., olopatadine, ketotifen) or **low-dose corticosteroid drops**, depending on severity. Oral antihistamines like doxylamine may occasionally be used in allergic cases for systemic symptom control, but are off-label and not first-line. Consult your doctor to clarify their intended approach.",papillary conjunctivitis,papillary conjunctivitis,indication,olopatadine,olopatadine,Verified,Correct relation.
My doctor mentioned doxylamine for papillary conjunctivitis. Is that a recognized use?,"Doxylamine is not a standard or recognized treatment for **papillary conjunctivitis (PC)**. PC typically responds to **mast cell stabilizers/antihistamines** (e.g., olopatadine, ketotifen) or **low-dose corticosteroid drops**, depending on severity. Oral antihistamines like doxylamine may occasionally be used in allergic cases for systemic symptom control, but are off-label and not first-line. Consult your doctor to clarify their intended approach.",papillary conjunctivitis,papillary conjunctivitis,indication,ketotifen,ketotifen,Verified,Correct relation.
My doctor mentioned doxylamine for papillary conjunctivitis. Is that a recognized use?,"Doxylamine is not a standard or recognized treatment for **papillary conjunctivitis (PC)**. PC typically responds to **mast cell stabilizers/antihistamines** (e.g., olopatadine, ketotifen) or **low-dose corticosteroid drops**, depending on severity. Oral antihistamines like doxylamine may occasionally be used in allergic cases for systemic symptom control, but are off-label and not first-line. Consult your doctor to clarify their intended approach.",papillary conjunctivitis,papillary conjunctivitis,indication,corticosteroid,corticotropin,Hallucination,No edge between 'papillary conjunctivitis' and 'corticotropin'.
What alternative medications exist for eosinophilic pneumonia if mepolizumab is contraindicated?,"If mepolizumab is contraindicated for eosinophilic pneumonia, alternatives include:  

1. **Corticosteroids** (e.g., prednisone) as first-line for acute/subacute cases.  
2. **Anti-IL-5 biologics**:  
   - **Reslizumab** or **Benralizumab** (alternative IL-5/IL-5R inhibitors, though evidence is strongest in asthma with eosinophilic inflammation).  
3. **Immunosuppressants** (e.g., methotrexate, cyclosporine) for steroid-dependent or refractory cases.  
4. **Targeted therapies**: Investigational agents (e.g., IL-3, IL-4, or IL-13 inhibitors) may be considered in specialized settings.  
5. **Underlying cause management**: Address parasitic infections, allergens, or autoimmune disorders contributing to eosinophilia.  

Consult a specialist (pulmonologist/immunologist) for tailored care and monitoring.",eosinophilic pneumonia,eosinophilic pneumonia,contraindication,mepolizumab,mepolizumab,Relation Mismatch,"Expected 'indication', got 'contraindication'."
What alternative medications exist for eosinophilic pneumonia if mepolizumab is contraindicated?,"If mepolizumab is contraindicated for eosinophilic pneumonia, alternatives include:  

1. **Corticosteroids** (e.g., prednisone) as first-line for acute/subacute cases.  
2. **Anti-IL-5 biologics**:  
   - **Reslizumab** or **Benralizumab** (alternative IL-5/IL-5R inhibitors, though evidence is strongest in asthma with eosinophilic inflammation).  
3. **Immunosuppressants** (e.g., methotrexate, cyclosporine) for steroid-dependent or refractory cases.  
4. **Targeted therapies**: Investigational agents (e.g., IL-3, IL-4, or IL-13 inhibitors) may be considered in specialized settings.  
5. **Underlying cause management**: Address parasitic infections, allergens, or autoimmune disorders contributing to eosinophilia.  

Consult a specialist (pulmonologist/immunologist) for tailored care and monitoring.",eosinophilic pneumonia,eosinophilic pneumonia,indication,prednisone,prednisone,Verified,Correct relation.
What alternative medications exist for eosinophilic pneumonia if mepolizumab is contraindicated?,"If mepolizumab is contraindicated for eosinophilic pneumonia, alternatives include:  

1. **Corticosteroids** (e.g., prednisone) as first-line for acute/subacute cases.  
2. **Anti-IL-5 biologics**:  
   - **Reslizumab** or **Benralizumab** (alternative IL-5/IL-5R inhibitors, though evidence is strongest in asthma with eosinophilic inflammation).  
3. **Immunosuppressants** (e.g., methotrexate, cyclosporine) for steroid-dependent or refractory cases.  
4. **Targeted therapies**: Investigational agents (e.g., IL-3, IL-4, or IL-13 inhibitors) may be considered in specialized settings.  
5. **Underlying cause management**: Address parasitic infections, allergens, or autoimmune disorders contributing to eosinophilia.  

Consult a specialist (pulmonologist/immunologist) for tailored care and monitoring.",eosinophilic pneumonia,eosinophilic pneumonia,off label use,reslizumab,reslizumab,Relation Mismatch,"Expected 'indication', got 'off label use'."
What alternative medications exist for eosinophilic pneumonia if mepolizumab is contraindicated?,"If mepolizumab is contraindicated for eosinophilic pneumonia, alternatives include:  

1. **Corticosteroids** (e.g., prednisone) as first-line for acute/subacute cases.  
2. **Anti-IL-5 biologics**:  
   - **Reslizumab** or **Benralizumab** (alternative IL-5/IL-5R inhibitors, though evidence is strongest in asthma with eosinophilic inflammation).  
3. **Immunosuppressants** (e.g., methotrexate, cyclosporine) for steroid-dependent or refractory cases.  
4. **Targeted therapies**: Investigational agents (e.g., IL-3, IL-4, or IL-13 inhibitors) may be considered in specialized settings.  
5. **Underlying cause management**: Address parasitic infections, allergens, or autoimmune disorders contributing to eosinophilia.  

Consult a specialist (pulmonologist/immunologist) for tailored care and monitoring.",eosinophilic pneumonia,eosinophilic pneumonia,off label use,benralizumab,benralizumab,Relation Mismatch,"Expected 'indication', got 'off label use'."
What alternative medications exist for eosinophilic pneumonia if mepolizumab is contraindicated?,"If mepolizumab is contraindicated for eosinophilic pneumonia, alternatives include:  

1. **Corticosteroids** (e.g., prednisone) as first-line for acute/subacute cases.  
2. **Anti-IL-5 biologics**:  
   - **Reslizumab** or **Benralizumab** (alternative IL-5/IL-5R inhibitors, though evidence is strongest in asthma with eosinophilic inflammation).  
3. **Immunosuppressants** (e.g., methotrexate, cyclosporine) for steroid-dependent or refractory cases.  
4. **Targeted therapies**: Investigational agents (e.g., IL-3, IL-4, or IL-13 inhibitors) may be considered in specialized settings.  
5. **Underlying cause management**: Address parasitic infections, allergens, or autoimmune disorders contributing to eosinophilia.  

Consult a specialist (pulmonologist/immunologist) for tailored care and monitoring.",eosinophilic pneumonia,eosinophilic pneumonia,indication,methotrexate,methotrexate,Hallucination,No edge between 'eosinophilic pneumonia' and 'methotrexate'.
What alternative medications exist for eosinophilic pneumonia if mepolizumab is contraindicated?,"If mepolizumab is contraindicated for eosinophilic pneumonia, alternatives include:  

1. **Corticosteroids** (e.g., prednisone) as first-line for acute/subacute cases.  
2. **Anti-IL-5 biologics**:  
   - **Reslizumab** or **Benralizumab** (alternative IL-5/IL-5R inhibitors, though evidence is strongest in asthma with eosinophilic inflammation).  
3. **Immunosuppressants** (e.g., methotrexate, cyclosporine) for steroid-dependent or refractory cases.  
4. **Targeted therapies**: Investigational agents (e.g., IL-3, IL-4, or IL-13 inhibitors) may be considered in specialized settings.  
5. **Underlying cause management**: Address parasitic infections, allergens, or autoimmune disorders contributing to eosinophilia.  

Consult a specialist (pulmonologist/immunologist) for tailored care and monitoring.",eosinophilic pneumonia,eosinophilic pneumonia,indication,cyclosporine,cyclosporine,Hallucination,No edge between 'eosinophilic pneumonia' and 'cyclosporine'.
What alternative medications exist for eosinophilic pneumonia if mepolizumab is contraindicated?,"If mepolizumab is contraindicated for eosinophilic pneumonia, alternatives include:  

1. **Corticosteroids** (e.g., prednisone) as first-line for acute/subacute cases.  
2. **Anti-IL-5 biologics**:  
   - **Reslizumab** or **Benralizumab** (alternative IL-5/IL-5R inhibitors, though evidence is strongest in asthma with eosinophilic inflammation).  
3. **Immunosuppressants** (e.g., methotrexate, cyclosporine) for steroid-dependent or refractory cases.  
4. **Targeted therapies**: Investigational agents (e.g., IL-3, IL-4, or IL-13 inhibitors) may be considered in specialized settings.  
5. **Underlying cause management**: Address parasitic infections, allergens, or autoimmune disorders contributing to eosinophilia.  

Consult a specialist (pulmonologist/immunologist) for tailored care and monitoring.",asthma,asthma,indication,reslizumab,reslizumab,Hallucination,No edge between 'asthma' and 'reslizumab'.
What alternative medications exist for eosinophilic pneumonia if mepolizumab is contraindicated?,"If mepolizumab is contraindicated for eosinophilic pneumonia, alternatives include:  

1. **Corticosteroids** (e.g., prednisone) as first-line for acute/subacute cases.  
2. **Anti-IL-5 biologics**:  
   - **Reslizumab** or **Benralizumab** (alternative IL-5/IL-5R inhibitors, though evidence is strongest in asthma with eosinophilic inflammation).  
3. **Immunosuppressants** (e.g., methotrexate, cyclosporine) for steroid-dependent or refractory cases.  
4. **Targeted therapies**: Investigational agents (e.g., IL-3, IL-4, or IL-13 inhibitors) may be considered in specialized settings.  
5. **Underlying cause management**: Address parasitic infections, allergens, or autoimmune disorders contributing to eosinophilia.  

Consult a specialist (pulmonologist/immunologist) for tailored care and monitoring.",asthma,asthma,indication,benralizumab,benralizumab,Hallucination,No edge between 'asthma' and 'benralizumab'.
For what disease would a doctor usually prescribe sodium acetate?,"Sodium acetate is typically prescribed to treat **metabolic acidosis**, a condition where the blood becomes too acidic due to excessive acid production or impaired kidney function. It works by providing bicarbonate precursors through liver conversion, helping restore normal blood pH.",metabolic acidosis,metabolic acidosis,indication,sodium acetate,sodium acetate,Hallucination,No edge between 'metabolic acidosis' and 'sodium acetate'.
